frame.time_epoch,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.duplicate_ack,tcp.analysis.ack_rtt,tcp.window_size
1762830076.465682000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2859610,0,,,,0.000511000,132096
1762830076.465723000,10.10.216.21,443,10.10.64.28,18754,0x0010,2866160,3894,2620,,,,,64256
1762830076.466145000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2862230,0,,,,0.000554000,132096
1762830076.466165000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2866160,0,,,,0.000509000,132096
1762830076.466173000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2867470,0,,,,0.000450000,132096
1762830076.466193000,10.10.216.21,443,10.10.64.28,18754,0x0010,2868780,3894,3930,,,,,64256
1762830076.466205000,10.10.216.21,443,10.10.64.28,18754,0x0018,2872710,3894,5240,,,,,64256
1762830076.466678000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,,0.000485000,132096
1762830076.466740000,10.10.216.21,443,10.10.64.28,18754,0x0010,2877950,3894,3930,,,,,64256
1762830076.466753000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.466764000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.466780000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.466799000,10.10.216.21,443,10.10.64.28,18754,0x0010,2881880,3894,5240,,,,,64256
1762830076.466811000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467285000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467319000,10.10.216.21,443,10.10.64.28,18754,0x0010,2870090,3894,1310,1,1,,,64256
1762830076.467329000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467337000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467343000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467364000,10.10.216.21,443,10.10.64.28,18754,0x0010,2887120,3894,1310,,,,,64256
1762830076.467373000,10.10.216.21,443,10.10.64.28,18754,0x0010,2888430,3894,1310,,,,,64256
1762830076.467443000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467467000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2870090,0,,,1\,1,,132096
1762830076.467500000,10.10.216.21,443,10.10.64.28,18754,0x0010,2889740,3894,1310,,,,,64256
1762830076.467515000,10.10.216.21,443,10.10.64.28,18754,0x0010,2891050,3894,1310,,,,,64256
1762830076.467830000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2885810,0,,,,0.001031000,132096
1762830076.467844000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2885810,0,,,1\,1,,132096
1762830076.467851000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2885810,0,,,1\,1,,132096
1762830076.467881000,10.10.216.21,443,10.10.64.28,18754,0x0010,2885810,3894,1310,1,1,,,64256
1762830076.467894000,10.10.216.21,443,10.10.64.28,18754,0x0010,2892360,3894,1310,,,,,64256
1762830076.467898000,10.10.216.21,443,10.10.64.28,18754,0x0010,2893670,3894,1310,,,,,64256
1762830076.467901000,10.10.216.21,443,10.10.64.28,18754,0x0010,2894980,3894,1310,,,,,64256
1762830076.468005000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2885810,0,,,1\,1,,132096
1762830076.468027000,10.10.216.21,443,10.10.64.28,18754,0x0010,2896290,3894,1310,,,,,64256
1762830076.468295000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2885810,0,,,1\,1,,132096
1762830076.468317000,10.10.216.21,443,10.10.64.28,18754,0x0010,2897600,3894,1310,,,,,64256
1762830076.468325000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2892360,0,,,,0.000810000,132096
1762830076.468399000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2894980,0,,,,0.000501000,132096
1762830076.468436000,10.10.216.21,443,10.10.64.28,18754,0x0010,2898910,3894,3930,,,,,64256
1762830076.468470000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2897600,0,,,,0.000443000,132096
1762830076.468489000,10.10.216.21,443,10.10.64.28,18754,0x0010,2902840,3894,2620,,,,,64256
1762830076.468842000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2900220,0,,,,0.000406000,132096
1762830076.468862000,10.10.216.21,443,10.10.64.28,18754,0x0010,2905460,3894,3930,,,,,64256
1762830076.468894000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2902840,0,,,,0.000458000,132096
1762830076.468964000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2905460,0,,,,0.000475000,132096
1762830076.468989000,10.10.216.21,443,10.10.64.28,18754,0x0010,2909390,3894,3930,,,,,64256
1762830076.469001000,10.10.216.21,443,10.10.64.28,18754,0x0010,2913320,3894,1310,,,,,64256
1762830076.469426000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2909390,0,,,,0.000564000,132096
1762830076.469434000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2910700,0,,,,0.000445000,132096
1762830076.469455000,10.10.216.21,443,10.10.64.28,18754,0x0010,2914630,3894,5240,,,,,64256
1762830076.469511000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,,0.000510000,132096
1762830076.469529000,10.10.216.21,443,10.10.64.28,18754,0x0010,2919870,3894,5240,,,,,64256
1762830076.469907000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.469930000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.469946000,10.10.216.21,443,10.10.64.28,18754,0x0010,2925110,3894,3930,,,,,64256
1762830076.469973000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.469996000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470039000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470046000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470051000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470070000,10.10.216.21,443,10.10.64.28,18754,0x0010,2929040,3894,3930,,,,,64256
1762830076.470506000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470525000,10.10.216.21,443,10.10.64.28,18754,0x0010,2914630,3894,1310,1,1,,,64256
1762830076.470593000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470613000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2914630,0,,,1\,1,,132096
1762830076.470646000,10.10.216.21,443,10.10.64.28,18754,0x0010,2925110,3894,1310,1,1,,,64256
1762830076.470660000,10.10.216.21,443,10.10.64.28,18754,0x0010,2926420,3894,1310,1,1,,,64256
1762830076.470932000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2925110,0,,,,0.001403000,132096
1762830076.470952000,10.10.216.21,443,10.10.64.28,18754,0x0010,2930350,3894,1310,1,,,,64256
1762830076.470962000,10.10.216.21,443,10.10.64.28,18754,0x0010,2932970,3894,1310,,,,,64256
1762830076.471067000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2926420,0,,,,0.001121000,132096
1762830076.471114000,10.10.216.21,443,10.10.64.28,18754,0x0010,2934280,3894,2620,,,,,64256
1762830076.471124000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2930350,0,,,,0.001054000,132096
1762830076.471143000,10.10.216.21,443,10.10.64.28,18754,0x0010,2936900,3894,2620,,,,,64256
1762830076.471433000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2932970,0,,,,0.001363000,132096
1762830076.471442000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2934280,0,,,,0.000480000,132096
1762830076.471459000,10.10.216.21,443,10.10.64.28,18754,0x0010,2939520,3894,2620,,,,,64256
1762830076.471571000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2936900,0,,,,0.000457000,132096
1762830076.471595000,10.10.216.21,443,10.10.64.28,18754,0x0010,2942140,3894,2620,,,,,64256
1762830076.471682000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,,0.000539000,132096
1762830076.471702000,10.10.216.21,443,10.10.64.28,18754,0x0010,2944760,3894,3930,,,,,64256
1762830076.471907000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472070000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472122000,10.10.216.21,443,10.10.64.28,18754,0x0010,2939520,3894,1310,1,1,,,64256
1762830076.472168000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472176000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472181000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472187000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2939520,0,,,1\,1,,132096
1762830076.472212000,10.10.216.21,443,10.10.64.28,18754,0x0010,2948690,3894,1310,,,,,64256
1762830076.472222000,10.10.216.21,443,10.10.64.28,18754,0x0010,2950000,3894,1310,,,,,64256
1762830076.472225000,10.10.216.21,443,10.10.64.28,18754,0x0010,2951310,3894,1310,,,,,64256
1762830076.472562000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2948690,0,,,,0.000860000,132096
1762830076.472727000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2952620,0,,,,0.000502000,132096
1762830076.472752000,10.10.216.21,443,10.10.64.28,18754,0x0010,2952620,3894,2620,,,,,64256
1762830076.472765000,10.10.216.21,443,10.10.64.28,18754,0x0010,2955240,3894,2620,,,,,64256
1762830076.472769000,10.10.216.21,443,10.10.64.28,18754,0x0010,2957860,3894,1310,,,,,64256
1762830076.473291000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2955240,0,,,,0.000539000,132096
1762830076.473309000,10.10.216.21,443,10.10.64.28,18754,0x0010,2959170,3894,2620,,,,,64256
1762830076.473433000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2959170,0,,,,0.000664000,132096
1762830076.473469000,10.10.216.21,443,10.10.64.28,18754,0x0010,2961790,3894,3930,,,,,64256
1762830076.473483000,10.10.216.21,443,10.10.64.28,18754,0x0010,2965720,3894,1310,,,,,64256
1762830076.473889000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2963100,0,,,,0.000420000,132096
1762830076.473911000,10.10.216.21,443,10.10.64.28,18754,0x0010,2967030,3894,3930,,,,,64256
1762830076.473920000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2964410,0,,,,0.000451000,132096
1762830076.474403000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,,0.000934000,132096
1762830076.474429000,10.10.216.21,443,10.10.64.28,18754,0x0010,2970960,3894,3930,,,,,64256
1762830076.474439000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.474446000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.474464000,10.10.216.21,443,10.10.64.28,18754,0x0010,2965720,3894,1310,1,1,,,64256
1762830076.474970000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.474980000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.474986000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.475012000,10.10.216.21,443,10.10.64.28,18754,0x0010,2974890,3894,1310,,,,,64256
1762830076.475024000,10.10.216.21,443,10.10.64.28,18754,0x0010,2976200,3894,1310,,,,,64256
1762830076.475027000,10.10.216.21,443,10.10.64.28,18754,0x0010,2977510,3894,1310,,,,,64256
1762830076.475473000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.475495000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.475530000,10.10.216.21,443,10.10.64.28,18754,0x0010,2965720,3894,1310,1,1,,,64256
1762830076.475544000,10.10.216.21,443,10.10.64.28,18754,0x0010,2978820,3894,1310,,,,,64256
1762830076.475915000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2965720,0,,,1\,1,,132096
1762830076.475930000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2978820,0,,,,0.000903000,132096
1762830076.475960000,10.10.216.21,443,10.10.64.28,18754,0x0010,2980130,3894,1310,,,,,64256
1762830076.475973000,10.10.216.21,443,10.10.64.28,18754,0x0010,2981440,3894,2620,,,,,64256
1762830076.476407000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2978820,0,,,1\,1,,132096
1762830076.476430000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2978820,0,,,1\,1,,132096
1762830076.476461000,10.10.216.21,443,10.10.64.28,18754,0x0010,2978820,3894,1310,1,1,,,64256
1762830076.476756000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2978820,0,,,1\,1,,132096
1762830076.476786000,10.10.216.21,443,10.10.64.28,18754,0x0010,2984060,3894,1310,,,,,64256
1762830076.476913000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2984060,0,,,,0.000940000,132096
1762830076.476939000,10.10.216.21,443,10.10.64.28,18754,0x0010,2985370,3894,1310,,,,,64256
1762830076.477205000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2985370,0,,,,0.000419000,132096
1762830076.477225000,10.10.216.21,443,10.10.64.28,18754,0x0010,2986680,3894,1310,,,,,64256
1762830076.477235000,10.10.216.21,443,10.10.64.28,18754,0x0010,2987990,3894,1310,,,,,64256
1762830076.477763000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2989300,0,,,,0.000528000,132096
1762830076.477791000,10.10.216.21,443,10.10.64.28,18754,0x0010,2989300,3894,2620,,,,,64256
1762830076.477802000,10.10.216.21,443,10.10.64.28,18754,0x0010,2991920,3894,2620,,,,,64256
1762830076.478392000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2991920,0,,,,0.000601000,132096
1762830076.478418000,10.10.216.21,443,10.10.64.28,18754,0x0010,2994540,3894,2620,,,,,64256
1762830076.478428000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2994540,0,,,,0.000626000,132096
1762830076.478445000,10.10.216.21,443,10.10.64.28,18754,0x0010,2997160,3894,3930,,,,,64256
1762830076.478460000,10.10.216.21,443,10.10.64.28,18754,0x0010,3001090,3894,1310,,,,,64256
1762830076.478880000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2995850,0,,,,0.000462000,132096
1762830076.478962000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,,0.000517000,132096
1762830076.478984000,10.10.216.21,443,10.10.64.28,18754,0x0018,3002400,3894,3930,,,,,64256
1762830076.478997000,10.10.216.21,443,10.10.64.28,18754,0x0010,3006330,3894,3930,,,,,64256
1762830076.479000000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479437000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479456000,10.10.216.21,443,10.10.64.28,18754,0x0010,2999780,3894,1310,1,1,,,64256
1762830076.479489000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479506000,10.10.216.21,443,10.10.64.28,18754,0x0010,3010260,3894,1310,,,,,64256
1762830076.479528000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479571000,10.10.216.21,443,10.10.64.28,18754,0x0010,3011570,3894,1310,,,,,64256
1762830076.479582000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479590000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479595000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,2999780,0,,,1\,1,,132096
1762830076.479617000,10.10.216.21,443,10.10.64.28,18754,0x0010,3012880,3894,1310,,,,,64256
1762830076.479627000,10.10.216.21,443,10.10.64.28,18754,0x0010,3014190,3894,1310,,,,,64256
1762830076.479630000,10.10.216.21,443,10.10.64.28,18754,0x0010,3015500,3894,1310,,,,,64256
1762830076.479918000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3010260,0,,,,0.000921000,132096
1762830076.479982000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3012880,0,,,,0.000411000,132096
1762830076.480002000,10.10.216.21,443,10.10.64.28,18754,0x0010,3016810,3894,3930,,,,,64256
1762830076.480163000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3016810,0,,,,0.000533000,132096
1762830076.480186000,10.10.216.21,443,10.10.64.28,18754,0x0010,3020740,3894,3930,,,,,64256
1762830076.480198000,10.10.216.21,443,10.10.64.28,18754,0x0010,3024670,3894,1310,,,,,64256
1762830076.480575000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3020740,0,,,,0.000573000,132096
1762830076.480609000,10.10.216.21,443,10.10.64.28,18754,0x0010,3025980,3894,3930,,,,,64256
1762830076.480618000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3022050,0,,,,0.000432000,132096
1762830076.480772000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,,0.000574000,132096
1762830076.480795000,10.10.216.21,443,10.10.64.28,18754,0x0010,3029910,3894,5240,,,,,64256
1762830076.480812000,10.10.216.21,443,10.10.64.28,18754,0x0010,3035150,3894,1310,,,,,64256
1762830076.481216000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481237000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481403000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481430000,10.10.216.21,443,10.10.64.28,18754,0x0010,3025980,3894,1310,1,1,,,64256
1762830076.481441000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481459000,10.10.216.21,443,10.10.64.28,18754,0x0010,3036460,3894,1310,,,,,64256
1762830076.481468000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481481000,10.10.216.21,443,10.10.64.28,18754,0x0010,3037770,3894,1310,,,,,64256
1762830076.481542000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481554000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481576000,10.10.216.21,443,10.10.64.28,18754,0x0010,3039080,3894,1310,,,,,64256
1762830076.481587000,10.10.216.21,443,10.10.64.28,18754,0x0010,3040390,3894,1310,,,,,64256
1762830076.481950000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.481991000,10.10.216.21,443,10.10.64.28,18754,0x0010,3041700,3894,1310,,,,,64256
1762830076.482009000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.482020000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.482040000,10.10.216.21,443,10.10.64.28,18754,0x0010,3043010,3894,1310,,,,,64256
1762830076.482050000,10.10.216.21,443,10.10.64.28,18754,0x0010,3025980,3894,1310,1,1,,,64256
1762830076.482420000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.482446000,10.10.216.21,443,10.10.64.28,18754,0x0010,3044320,3894,1310,,,,,64256
1762830076.482454000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.482469000,10.10.216.21,443,10.10.64.28,18754,0x0010,3045630,3894,1310,,,,,64256
1762830076.482560000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3025980,0,,,1\,1,,132096
1762830076.482578000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3044320,0,,,,0.000538000,132096
1762830076.482608000,10.10.216.21,443,10.10.64.28,18754,0x0010,3046940,3894,1310,,,,,64256
1762830076.482623000,10.10.216.21,443,10.10.64.28,18754,0x0010,3048250,3894,2620,,,,,64256
1762830076.482915000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3045630,0,,,,0.000469000,132096
1762830076.483079000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3045630,0,,,1\,1,,132096
1762830076.483101000,10.10.216.21,443,10.10.64.28,18754,0x0010,3045630,3894,1310,1,,,,64256
1762830076.483110000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3045630,0,,,1\,1,,132096
1762830076.483126000,10.10.216.21,443,10.10.64.28,18754,0x0010,3050870,3894,1310,,,,,64256
1762830076.483937000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3049560,0,,,,0.001314000,132096
1762830076.483977000,10.10.216.21,443,10.10.64.28,18754,0x0010,3049560,3894,1310,1,,,,64256
1762830076.483991000,10.10.216.21,443,10.10.64.28,18754,0x0010,3052180,3894,1310,,,,,64256
1762830076.484471000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3050870,0,,,,0.001848000,132096
1762830076.484508000,10.10.216.21,443,10.10.64.28,18754,0x0010,3050870,3894,1310,1,,,,64256
1762830076.484518000,10.10.216.21,443,10.10.64.28,18754,0x0010,3053490,3894,1310,,,,,64256
1762830076.484952000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3053490,0,,,,0.000961000,132096
1762830076.484962000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3054800,0,,,,0.000444000,132096
1762830076.484983000,10.10.216.21,443,10.10.64.28,18754,0x0010,3054800,3894,1310,,,,,64256
1762830076.484993000,10.10.216.21,443,10.10.64.28,18754,0x0010,3056110,3894,1310,,,,,64256
1762830076.485481000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3057420,0,,,,0.000488000,132096
1762830076.485506000,10.10.216.21,443,10.10.64.28,18754,0x0010,3057420,3894,1310,,,,,64256
1762830076.485516000,10.10.216.21,443,10.10.64.28,18754,0x0010,3058730,3894,1310,,,,,64256
1762830076.486155000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3060040,0,,,,0.000639000,132096
1762830076.486183000,10.10.216.21,443,10.10.64.28,18754,0x0010,3060040,3894,1310,,,,,64256
1762830076.486195000,10.10.216.21,443,10.10.64.28,18754,0x0010,3061350,3894,1310,,,,,64256
1762830076.486677000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3060040,0,,,1\,1,,132096
1762830076.486719000,10.10.216.21,443,10.10.64.28,18754,0x0010,3062660,3894,1310,,,,,64256
1762830076.487268000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3060040,0,,,1\,1,,132096
1762830076.487305000,10.10.216.21,443,10.10.64.28,18754,0x0010,3060040,3894,1310,1,1,,,64256
1762830076.487941000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3063970,0,,,,0.001222000,132096
1762830076.487964000,10.10.216.21,443,10.10.64.28,18754,0x0010,3063970,3894,1310,,,,,64256
1762830076.487975000,10.10.216.21,443,10.10.64.28,18754,0x0010,3065280,3894,1310,,,,,64256
1762830076.488473000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3066590,0,,,,0.000498000,132096
1762830076.488528000,10.10.216.21,443,10.10.64.28,18754,0x0010,3066590,3894,1310,,,,,64256
1762830076.488540000,10.10.216.21,443,10.10.64.28,18754,0x0010,3067900,3894,1310,,,,,64256
1762830076.489949000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3066590,0,,,1\,1,,132096
1762830076.489982000,10.10.216.21,443,10.10.64.28,18754,0x0010,3069210,3894,1310,,,,,64256
1762830076.490460000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3066590,0,,,1\,1,,132096
1762830076.490483000,10.10.216.21,443,10.10.64.28,18754,0x0010,3066590,3894,1310,1,1,,,64256
1762830076.715321000,10.10.216.21,443,10.10.64.28,18754,0x0010,3066590,3894,1310,1,,,,64256
1762830077.145310000,10.10.216.21,443,10.10.64.28,18754,0x0010,3066590,3894,1310,1,,,,64256
1762830077.146620000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3070520,0,,,,0.656638000,132096
1762830077.146725000,10.10.216.21,443,10.10.64.28,18754,0x0010,3070520,3894,1310,,,,,64256
1762830077.146754000,10.10.216.21,443,10.10.64.28,18754,0x0010,3071830,3894,1310,,,,,64256
1762830077.147686000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3073140,0,,,,0.000932000,132096
1762830077.147770000,10.10.216.21,443,10.10.64.28,18754,0x0010,3073140,3894,1310,,,,,64256
1762830077.147791000,10.10.216.21,443,10.10.64.28,18754,0x0010,3074450,3894,1310,,,,,64256
1762830077.149125000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3075760,0,,,,0.001334000,132096
1762830077.149219000,10.10.216.21,443,10.10.64.28,18754,0x0010,3075760,3894,1310,,,,,64256
1762830077.149240000,10.10.216.21,443,10.10.64.28,18754,0x0010,3077070,3894,1310,,,,,64256
1762830077.149914000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3078380,0,,,,0.000674000,132096
1762830077.149982000,10.10.216.21,443,10.10.64.28,18754,0x0010,3078380,3894,1310,,,,,64256
1762830077.149997000,10.10.216.21,443,10.10.64.28,18754,0x0010,3079690,3894,1310,,,,,64256
1762830077.150486000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3081000,0,,,,0.000489000,132096
1762830077.150553000,10.10.216.21,443,10.10.64.28,18754,0x0010,3081000,3894,1310,,,,,64256
1762830077.150564000,10.10.216.21,443,10.10.64.28,18754,0x0010,3082310,3894,1310,,,,,64256
1762830077.151061000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3083620,0,,,,0.000497000,132096
1762830077.151117000,10.10.216.21,443,10.10.64.28,18754,0x0010,3083620,3894,1310,,,,,64256
1762830077.151128000,10.10.216.21,443,10.10.64.28,18754,0x0010,3084930,3894,1310,,,,,64256
1762830077.151616000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3086240,0,,,,0.000488000,132096
1762830077.151668000,10.10.216.21,443,10.10.64.28,18754,0x0010,3086240,3894,1310,,,,,64256
1762830077.151683000,10.10.216.21,443,10.10.64.28,18754,0x0010,3087550,3894,1310,,,,,64256
1762830077.152159000,10.10.64.28,18754,10.10.216.21,443,0x0010,3894,3088860,0,,,,0.000476000,132096
1762830077.152192000,10.10.216.21,443,10.10.64.28,18754,0x0010,3088860,3894,1310,,,,,64256
1762830077.152203000,10.10.216.21,443,10.10.64.28,18754,0x0010,3090170,3894,1310,,,,,64256
